1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
22825,Daniels LP Corp,"20 Queen St W, Ste 3400",Toronto,Ontario,M5H 3R3,416-598-2129,2011-10-11,,,2023-11-28 14:57:48,'2023-11-28 14:57:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22895,A Farber &amp; Partners Inc,"1 First Canadian Place, Suite 1600",Toronto,Ontario,M5X 1G5,416-862-7525,2010-08-31,,,2023-11-28 14:57:51,'2023-11-28 14:57:51'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22976,Joseph &amp; O&#039;Donoghue LLP,"2200 Yonge St, Ste 1301",Toronto,Ontario,M4S 2C6,416-932-0545,2015-07-08,,,2023-11-28 14:57:57,'2023-11-28 14:57:57'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23067,Lazier Hickey LLP,,Hamilton,Ontario,L8P 1H1,905-525-3652,2013-07-12,,,2023-11-28 14:58:04,'2023-11-28 14:58:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23124,Project Esperance/Project Hope Corp,33 Gabian Way,Toronto,Ontario,M6M 5G8,416-694-6391,2017-07-07,,,2023-11-28 14:58:11,'2023-11-28 14:58:11'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23179,The HELP Sign Inc,186 King St,London,Ontario,N6A 1C7,,2004-05-31,,,2023-11-30 12:57:06,'2023-11-30 12:57:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23437,Goldstein &amp; Grubner LLP,"3459 Sheppard Ave E, Ste 212",Toronto,Ontario,M1T 3K5,416-292-0414,2010-06-03,,,2023-11-30 12:57:17,'2023-11-30 12:57:17'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23465,Gibsons LLP,"360 Albert St, Ste 1502",Ottawa,Ontario,K1R 7X7,613-238-8865,2009-09-24,skretting.com,,2023-12-09 16:47:35,'2023-11-30 12:57:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23498,"Birenbaum, Steinberg, Landau, Savin &amp; Colraine LLP","33 Bloor St E, Ste 1000",Toronto,Ontario,M4W 3H1,416-961-4100,2009-02-23,,,2023-11-30 12:57:19,'2023-11-30 12:57:19'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23515,Clocktower Hotel Limited Partnership,123 Queen St W,Toronto,Ontario,M5H 2M9,416-361-1000,2008-09-16,,,2023-11-30 12:57:20,'2023-11-30 12:57:20'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23707,Anthony LP Rocco and Joseph D Rocco Ltd,,Niagara Falls,Ontario,L2H 3B2,905-354-0460,2013-10-23,,,2023-11-30 12:57:29,'2023-11-30 12:57:29'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23860,3502 Yorkville Acquisition Ltd,"595 Burrard St, PO Box 49314",Vancouver,BC,V7X 1L3,,2014-11-14,,,2023-11-30 12:57:36,'2023-11-30 12:57:36'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23885,"Viner, Kennedy, Frederick, Allan &amp; Tobias LLP",,Kingston,Ontario,K7K 6Y3,613-542-7867,2014-04-01,,,2023-11-30 12:57:38,'2023-11-30 12:57:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23893,NRV Woodland Lake Acquisition Inc,"6991 East Camelback Rd, Ste B310",Scottsdale,Arizona,USA - 85251,,2014-01-17,,,2023-11-30 12:57:38,'2023-11-30 12:57:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
23972,Super 8 Guelph,281 Woodlawn Rd W,Guelph,Ontario,N1H 7K7,519-836-5850,2012-04-23,,,2023-11-30 12:57:44,'2023-11-30 12:57:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24106,McTague Law Firm LLP,,Windsor,Ontario,N9A 6Z9,519-255-4300,2017-03-03,mctaguelaw.com,,2023-12-02 14:07:21,'2023-11-30 12:57:52'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24117,Dentons Canada LLP,"77 King St W, Ste 400",Toronto,Ontario,M5K 0A1,403-275-1177,2016-11-01,dentons.com,,2023-12-02 14:07:21,'2023-11-30 12:57:52'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24141,Port Hope Hospitality Ltd,10158 Jane St,Vaughan,Ontario,L6A 3K1,905-885-7000,2016-06-30,,,2023-11-30 12:57:54,'2023-11-30 12:57:54'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24310,Alphabet Caledonia Self Storage Inc,16 Industrial Pkwy,South Aurora,Ontario,L4G 0R9,,2021-04-06,,,2023-12-03 16:44:13,'2023-12-03 16:44:13'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24466,Canadian Commercial (Talbot) Inc,484 Waterloo St,London,Ontario,N6B 2P6,519-672-7490,2021-08-03,,,2023-12-03 16:44:22,'2023-12-03 16:44:22'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24489,LPMR (28A King) GP Inc,"255 King St N, Ste 301",Waterloo,Ontario,N2J 4V2,,2021-12-23,,,2023-12-03 16:44:23,'2023-12-03 16:44:23'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24726,Jackson&#039;s Point (2020) LP,,North York,Ontario,M6A 0B9,,2021-02-19,,,2023-12-03 16:44:35,'2023-12-03 16:44:35'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24778,Temple Avenue Partners Inc,"850 Richmond St W, Unit 9",Toronto,Ontario,M6J 1C9,,2021-02-01,,,2023-12-03 16:44:38,'2023-12-03 16:44:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
24977,Mount Hope Inc,22 Kelways Circle,Brampton,Ontario,L6T 0G6,905-794-7534,2021-07-16,,,2023-12-03 16:44:48,'2023-12-03 16:44:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25021,Pine Glen Colborne Inc,"2345 Wyecroft Ave, Unit 4",Oakville,Ontario,L6L 6L8,905-827-1117,2021-07-12,,,2023-12-03 16:44:50,'2023-12-03 16:44:50'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25059,Alpena ,"190 Bovaird W, Ste 28",Brampton,Ontario,L7A 1A2,800-387-3217,2021-07-06,,,2023-12-03 16:44:52,'2023-12-03 16:44:52'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25096,Merovitz Potechin LLP,"1565 Carling Ave, Ste 300",Ottawa,Ontario,K1Z 8R1,613-563-7544,2021-06-30,,,2023-12-03 16:44:54,'2023-12-03 16:44:54'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25148,Schuler Farm Partnership,13731 Grantley Rd,,,K0C 1H0,,2021-06-24,,,2023-12-03 16:44:57,'2023-12-03 16:44:57'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25313,Guelph (MOG) Welcome in Drop in Centre,25 Gordon St,Guelph,Ontario,N1H 4G9,,2021-03-29,compasscs.org,,2023-12-04 13:19:01,'2023-12-03 16:45:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
25926,"Rosenthal, Pervez &amp; Noor LLP","2939 Portland Dr, Ste 100",Oakville,Ontario,L6H 5S4,,2021-09-14,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26089,RLB LLP,"197 Hanlon Creek Blvd, Ste 103",Guelph,Ontario,N1C 0A1,519-822-9933,2023-11-15,,,2023-12-05 17:45:55,'2023-12-05 17:45:55'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26288,Groupe Nutri Inc,6655 rue Picard,Saint-Hyacinthe,Quebec,J2S 1H3,800-363-1045,2023-09-28,,,2023-12-05 17:46:08,'2023-12-05 17:46:08'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26427,Cars Canada Pad 1 GPSPE LLC,"8484 Westpark Dr, Ste 200",McLean,Virgina,USA - 22102,,2020-08-05,,,2023-12-06 18:40:02,'2023-12-06 18:40:02'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26459,NLG LP One General Partner,2962 Carp Rd,Ottawa,Ontario,K0A 1L0,,2020-06-30,,,2023-12-06 18:40:05,'2023-12-06 18:40:05'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26463,NLG LP One General Partner Inc,2962 Carp Rd,Ottawa,Ontario,K0A 1L0,,2020-06-30,,,2023-12-06 18:40:05,'2023-12-06 18:40:05'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26481,Davies Howe LLP,425 Adelaide St W,Toronto,Ontario,M5V 3C1,416-977-7088,2020-06-12,,,2023-12-06 18:40:08,'2023-12-06 18:40:08'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26541,Blackwood Partners Inc,"110 Yonge St, Ste 1500",Toronto,Ontario,M5C 1T4,416-603-3900,2020-12-10,,,2023-12-06 18:40:13,'2023-12-06 18:40:13'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26563,"JM Longyear International, LP",,,,,,2020-11-19,,,2023-12-06 18:40:16,'2023-12-06 18:40:16'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26638,Freed (Colborne) Ltd,"552 Wellington St W, Ste 1500",Toronto,Ontario,M5V 2V8,416-781-5699,2019-05-21,,,2023-12-08 11:36:12,'2023-12-08 11:36:12'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
26686,Cars Canada PHA 4 GPSPE LLC,"8484 Westpark Dr, Ste 200",McLean,Virginia,USA - 22102,,2019-04-12,,,2023-12-08 11:36:17,'2023-12-08 11:36:17'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27107,1362 Lambton LP,"700 Richmond St, Ste 100",London,Ontario,N6A 5C7,519-432-1888,2018-06-01,,,2023-12-08 20:20:03,'2023-12-08 20:20:03'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27117,Bentall Kennedy LP,"1 York St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2018-05-23,,,2023-12-08 20:20:04,'2023-12-08 20:20:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27122,Daniels LP Corp,"20 Queen St W, Ste 3400",Toronto,Ontario,M5H 3R3,416-598-2129,2018-05-15,,,2023-12-08 20:20:04,'2023-12-08 20:20:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27138,Walton Brant Land Acquisition Corp,"144 Fourth Ave SW, 21st Flr",Calgary,Alberta,T2P 3N4,,2018-04-27,,,2023-12-08 20:20:06,'2023-12-08 20:20:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27204,TFI Transport 2 LP,"8801 Trans-Canada Hwy, Ste 500",Saint-Laurent,Quebec,H4S 1Z6,514-331-4000,2018-03-15,,,2023-12-08 20:20:13,'2023-12-08 20:20:13'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27328,Eurofins Alphora Research Inc,"2395 Speakman Dr, Ste 2001",Mississauga,Ontario,L5K 1B3,905-403-0477,2018-08-15,,,2023-12-08 20:20:28,'2023-12-08 20:20:28'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27477,Toronto Artscape Inc,"171 East Liberty St, Ste 224",Toronto,Ontario,M6K 3P6,416-392-1038,2018-11-06,,,2023-12-08 20:20:42,'2023-12-08 20:20:42'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27536,DG Farms Burnhamthorpe Inc,130 Thompson Rd S,Milton,Ontario,L9T 9G9,,2017-06-15,,,2023-12-11 14:00:16,'2023-12-11 14:00:16'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27600,Branthaven Burnhamthorpe Inc,720 Oval Ct,Burlington,Ontario,L7L 6A9,905-333-8364,2017-03-21,branthaven.com,,2024-04-16 14:48:09,'2023-12-11 14:00:25'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27605,Skyline Real Estate Acquisitions (II) Inc,"5 Douglas St, Ste 301",Guelph,Ontario,N2H 2S8,519-826-0439,2017-03-17,skylineproperties.com,,2024-04-16 14:48:09,'2023-12-11 14:00:26'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27622,21 Randolph Inc,"10 King St E, Ste 800",Toronto,Ontario,M5C 1C3,416-644-4265,2017-02-28,warandolph.com,,2024-04-16 14:49:05,'2023-12-11 14:00:28'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27678,Hazelton Partners,"266 King St W, Ste 405",Toronto,Ontario,M5V 1H8,416-360-0122,2017-09-14,,,2023-12-11 14:00:35,'2023-12-11 14:00:35'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27689,HRG Canada Guelph GP Ltd,"1910 Fairview Ave E, Ste 200",Seattle,Washington,USA - 98102,,2017-09-07,,,2023-12-11 14:00:37,'2023-12-11 14:00:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27692,Bratty &amp; Partners,,Vaughan,Ontario,L4K 1Y2,905-760-2600,2017-09-05,bratty.com,,2024-04-16 14:48:13,'2023-12-11 14:00:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27726,The Neighbourhoods at Delphi Point Inc,353 Townline Rd,Niagara-on-the-Lake,ON,L0S 1N0,,2017-08-11,,,2023-12-11 14:00:41,'2023-12-11 14:00:41'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27729,Branthaven Mount Hope Inc,720 Oval Court,Burlington,Ontario,L7L 6A9,905-333-8364,2017-08-11,,,2023-12-11 14:00:41,'2023-12-11 14:00:41'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27751,Gardiner Roberts LLP,,Toronto,Ontario,M5H 4E3,416-865-6600,2017-07-20,gardiner-roberts.com,,2023-12-11 14:20:50,'2023-12-11 14:00:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27894,70 The Eslpanade Inc,"134 Peter St, Ste 1700",Toronto,Ontario,M5V 2H2,416-977-9002,2017-10-10,,,2023-12-11 14:00:58,'2023-12-11 14:00:58'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27901,SBLP Orangeville Mall Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2017-10-04,avscommercialmall.com,,2024-04-16 14:49:30,'2023-12-11 14:00:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27902,SBLP Burlington Shopping Centre Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2017-10-04,burlingtonventures.com,,2024-04-16 14:49:30,'2023-12-11 14:00:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27903,SBLP Napanee Shopping Centre Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2017-10-04,,,2023-12-11 14:00:59,'2023-12-11 14:00:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27904,SBLP McIntyre Centre Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2017-10-04,,,2023-12-11 14:00:59,'2023-12-11 14:00:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
27905,SBLP Kenora Shopping Centre Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2017-10-04,centreinc.org,,2024-04-16 14:49:30,'2023-12-11 14:01:00'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
28794,Philp Hill Heights Ltd,221 Woolwich St,Guelph,Ontario,N1H 3V4more info: mi.pdf,,2024-01-04,,,2024-03-06 16:32:01,'2024-03-06 16:32:01'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
28800,NLG LP One General Partner Inc,2962 Carp Rd,,,K0A 1L0,,2024-01-02,,,2024-03-06 16:32:01,'2024-03-06 16:32:01'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
28895,Dale &amp; Lessmann LLP,"181 University Ave, Ste 2100",Toronto,Ontario,M5H 3M7more info: mi.pdf,416-863-1010,2024-02-26,dalelessmann.com,,2024-04-16 14:48:39,'2024-03-09 13:48:29'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29258,Cameron Paint and Wallpaper Ltd,1701 Trinity Cres,,,N7S 5P8,,2024-03-08,,,2024-04-15 20:57:09,'2024-04-15 20:57:09'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29497,Alpha Bright Clinton Corp,1127 Bridge Rd,Oakville,Ontario,L6L 2B6,,2024-03-11,clinton-county.org,,2024-04-16 14:48:50,'2024-04-15 20:57:20'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29560,Coilplus Canada Inc,18 Underwood Rd,Ingersoll,Ontario,N5C 3V6,519-485-6393,2024-03-27,,,2024-04-16 02:20:55,'2024-04-16 02:20:55'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29799,44 Alpine Road Ltd,,,,L6J 3J2,,2024-03-01,alpineshop.com,,2024-04-16 14:52:10,'2024-04-16 02:21:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29933,Holborn Chicopee GP Inc,"2 Sheppard Ave E, Unit 901",North York,Ontario,M2N 5Y7,,2024-04-09,holborn.ca,,2024-06-04 13:12:37,'2024-06-01 15:59:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
29971,NLG LP One General Partner Inc,2962 Carp Rd,,,K0A 1L0,,2024-04-03,,,2024-06-01 15:59:19,'2024-06-01 15:59:19'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
30112,Wm Sharpe Farms Ltd,"7707 Mill Rd, RR 4",Guelph,Ontario,N1H 6J1,,2024-04-15,,,2024-06-01 16:41:09,'2024-06-01 16:41:09'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
30249,Johnstone &amp; Cowling LLP,441 Jarvis St,Toronto,Ontario,M4Y 2G8,416-546-2103,2024-04-16,johnstonecowling.com,,2024-06-04 13:12:45,'2024-06-01 17:35:47'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
30275,Malleum Real Estate Partners V GP Ltd,963 Bonnieview Ave,,,L7T 1T6,,2024-04-10,,,2024-06-01 17:35:48,'2024-06-01 17:35:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
30561,Tribal Partners Inc,"2700 Steeles Ave W, Ste 201",Vaughan,Ontario,L4K 3C8,905-567-0808,2024-05-16,,,2024-06-03 16:40:07,'2024-06-03 16:40:07'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
31184,CanadaHelps Canadon,"30 Adelaide St E, 12th Floor",Toronto,Ontario,M5C 3G8,,2024-05-15,canadahelps.org,,2024-06-04 13:13:01,'2024-06-04 11:21:32'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
31223,Grape Suites Inc,79 Harbord St,,,M5S 1G4,,2024-05-08,,,2024-06-04 11:21:33,'2024-06-04 11:21:33'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
31482,Rochon Genova LLP,"121 Richmond St W, Ste 900",Toronto,Ontario,M5H 2K1,416-548-9874,2024-06-13,,,2024-06-27 12:44:06,'2024-06-27 12:44:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
31583,Milborne Real Estate Inc,385 Madison Ave,Toronto,Ontario,M4V 2W7,416-928-9998,2024-06-04,,,2024-06-27 12:44:10,'2024-06-27 12:44:10'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
31616,Sunripe Freshmarket,1141 Lakeshore Rd,Sarnia,Ontario,N7V 2V5,519-542-1241,2024-06-21,,,2024-06-27 12:44:12,'2024-06-27 12:44:12'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
32126,11 Yorkville Partners Inc,"2300 Yonge St, Ste 807",,,M4P 1E4,,2024-09-11,,,2024-10-03 12:21:24,'2024-10-03 12:21:24'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
32135,LLF Lawyers LLP,332 Aylmer St N,Peterborough,Ontario,K9J 7H4,705-742-1674,2024-09-03,,,2024-10-03 12:21:24,'2024-10-03 12:21:24'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
32355,Daniel &amp; Partners LLP,"300B Fourth Ave, First Flr",St Catharines,Ontario,L2S 0E6,800-263-3650,2024-10-11,,,2024-10-28 15:12:06,'2024-10-28 15:12:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
32983,Split Crow Partners Ltd,539 Riverbend Dr,,,N2K 3S3,,2024-12-20,,,2025-01-09 19:50:12,'2025-01-09 19:50:12'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33031,Groupe Dumont,"1410 rue de Jaffa, Ste 301",Laval,QC,H7P 4K9,514-447-5166,2024-12-12,,,2025-01-09 19:50:14,'2025-01-09 19:50:14'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33208,Groupe Immobilier Pro Inc,620 de Industrie Blvd,Saint-Paul-de-Joliette,Quebec,J0K 3E0,,2024-11-15,,,2025-01-09 19:50:22,'2025-01-09 19:50:22'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33257,RWA Acquisitions Inc,105B Winges Rd,Woodbridge,Ontario,L4L 6C2,,2024-11-07,,,2025-01-09 19:50:24,'2025-01-09 19:50:24'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33547,Stinson General Partnership Inc,131 Mayfield Dr,Oakville,Ontario,L6H 1K6,,2024-12-06,,,2025-01-10 03:20:21,'2025-01-10 03:20:21'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33549,Le Groupe Maurice,"2400 rue des Nations, Ste 137",Montreal,Quebec,H4R 3G4,833-546-4546,2024-12-05,,,2025-01-10 03:20:21,'2025-01-10 03:20:21'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33572,Groupe Garaga Immobilier Inc,8500 25th Ave,St-Georges,Quebec,G6A 1K5more info: mi.pdf,418-227-2828,2024-12-02,,,2025-01-10 03:20:22,'2025-01-10 03:20:22'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33601,Kindercorp II Junior Real Estate Acquisition,"200 King St W, Ste 1701",,,M5H 3T4,,2024-12-20,,,2025-01-11 19:02:08,'2025-01-11 19:02:08'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33706,Klomp&#039;s Plantscape Ltd,3988 Perth Line 20,St Pauls,Ontario,N0K 1V0,,2024-12-03,,,2025-01-11 19:02:14,'2025-01-11 19:02:14'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33709,108 St Philippe Inc,230 Conover Ave,,,L4G 7W8,,2024-12-03,,,2025-01-11 19:02:14,'2025-01-11 19:02:14'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33779,Plaza Partners,"22 St Clair Ave E, Ste 1203",Toronto,Ontario,M4T 2S5,416-481-2222,2025-01-09,,,2025-01-15 15:10:57,'2025-01-15 15:10:57'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33841,Groupe Deschenes,"3901 rue Jarry E, Ste 250",Montreal,Quebec,H1Z 2G1,514-253-3110,2025-01-06,,,2025-01-15 15:11:00,'2025-01-15 15:11:00'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
33918,Oasis of Hope International,309 Blackburn Dr,Brantford,Ontario,N3T 0G1,,2025-01-07,,,2025-01-18 23:15:46,'2025-01-18 23:15:46'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34215,GLP Dundas Inc,396 Rock Chapel Rd,Dundas,Ontario,L9H 5E2,,2025-01-24,,,2025-02-04 14:13:58,'2025-02-04 14:13:58'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34360,MSN Partners Corp,104 Schneider Rd,Kanata,Ontario,K2K 1Y2,,2025-02-03,,,2025-02-18 16:04:48,'2025-02-18 16:04:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34528,Yonge Marlborough Inc,100 King St W,Toronto,Ontario,M5X 1A4,,2025-07-22,,,2025-07-30 14:44:04,'2025-07-30 14:44:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34603,Woolcott Krashinsky LLP,380 Woolwich St,Guelph,Ontario,N1H 3W7,519-823-8447,2025-07-18,,,2025-07-30 14:44:08,'2025-07-30 14:44:08'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34688,11 Yorkville Partners Inc,"2300 Yonge St, Ste 807",,,M4P 1E4,,2025-09-04,,,2025-09-09 03:57:29,'2025-09-09 03:57:29'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34739,Dale &amp; Lessmann LLP,"181 University Ave, Ste 2100",Toronto,Ontario,M5H 3M7more info: mi.pdf,416-863-1010,2025-07-15,,,2025-09-09 03:57:32,'2025-09-09 03:57:32'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34757,OC Partners Ltd,"70 Rosehill Ave, Ste 907",Toronto,Ontario,M4T 2W7,,2025-06-26,,,2025-09-09 03:57:33,'2025-09-09 03:57:33'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34844,Cars Canada PHA 1 GPSPE LLC,"8484 Westpark Dr, Ste 200",McLean,Virginia,USA - 22102,,2025-03-28,,,2025-09-09 03:57:38,'2025-09-09 03:57:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
34851,Cars Canada PHA3 GPSPE LLC,"8484 Westpark Dr, Ste 200",McLean,Virginia,USA - 22102,,2025-03-21,,,2025-09-09 03:57:39,'2025-09-09 03:57:39'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
