1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
26285,Workplace Safety and Insurance Board,200 Front St W,Toronto,Ontario,M5V 3J1,416-344-1000,2023-09-28,wsib.on.ca,,2023-12-05 22:10:56,'2023-12-05 17:46:08'),insurance,insurance,0,0,0,0,0,0,0,1,0
26311,Armour Insurance Brokers Ltd,"2345 Argentia Rd, Ste 200",Mississauga,Ontario,L5N 8K4,905-452-5127,2023-09-20,,,2023-12-05 17:46:09,'2023-12-05 17:46:09'),insurance,insurance,0,0,0,0,0,0,0,1,0
26713,The Great-West Life Assurance Co,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2019-12-20,,,2023-12-08 11:36:20,'2023-12-08 11:36:20'),insurance,insurance,0,0,0,0,0,0,0,1,0
27345,Manulife Real Estate,"250 Bloor St E, 15th Flr",Toronto,Ontario,M4W 1E5,416-926-5500,2018-08-01,,,2023-12-08 20:20:29,'2023-12-08 20:20:29'),insurance,insurance,0,0,0,0,0,0,0,1,0
27545,The Manufacturers Life Insurance Company,200 Bloor St E,Toronto,Ontario,M4W 1E5,416-926-3000,2017-06-01,libertybankerslife.com,,2024-04-16 14:48:59,'2023-12-11 14:00:18'),insurance,insurance,0,0,0,0,0,0,0,1,0
27818,Guard.Me International Insurance,"300 John St, Ste 405",Thornhill,Ontario,L3T 5W4,905-731-8140,2017-12-01,,,2023-12-11 14:00:52,'2023-12-11 14:00:52'),insurance,insurance,0,0,0,0,0,0,0,1,0
28143,Sturino &amp; Associates Insurance Brokers Ltd,3825 Bloor St W,Toronto,Ontario,M9B 1K9,416-233-8252,2023-12-19,,,2024-01-23 16:26:01,'2024-01-23 16:26:01'),insurance,insurance,0,0,0,0,0,0,0,1,0
28628,Manulife Securities McGill Wealth,"275 Hanlon Creek Blvd, Ste 1",Guelph,Ontario,N1C 0A1,519-265-7000,2024-01-19,manulifesecurities.ca,,2024-04-16 14:48:35,'2024-03-06 16:31:54'),insurance,insurance,0,0,0,0,0,0,0,1,0
30617,The Empire Life Insurance Co,259 King St E,Kingston,Ontario,K7L 3A8,877-548-1881,2024-05-31,,,2024-06-03 16:40:15,'2024-06-03 16:40:15'),insurance,insurance,0,0,0,0,0,0,0,1,0
31727,The Canada Life Assurance Company,"33 Yonge St, Ste 1000",,,M5E 1G4,,2024-06-21,,,2024-06-27 12:44:16,'2024-06-27 12:44:16'),insurance,insurance,0,0,0,0,0,0,0,1,0
31810,The Equitable Life Insurance,"1 York St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2024-06-19,,,2024-06-27 12:44:20,'2024-06-27 12:44:20'),insurance,insurance,0,0,0,0,0,0,0,1,0
31927,The Canada Life Assurance Co,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2024-09-11,,,2024-10-03 12:21:16,'2024-10-03 12:21:16'),insurance,insurance,0,0,0,0,0,0,0,1,0
32578,David J Balardo Insurance Agency Inc Progressive Painting Inc,"45 Goderich Rd, Unit 2B",Hamilton,Ontario,L8E 4W8,905-578-7784,2024-10-03,,,2024-10-28 16:12:26,'2024-10-28 16:12:26'),insurance,insurance,0,0,0,0,0,0,0,1,0
33168,The Equitable Life Insurance,"1 York St, Ste 11",Toronto,Ontario,M5J 0B6,,2024-11-18,,,2025-01-09 19:50:20,'2025-01-09 19:50:20'),insurance,insurance,0,0,0,0,0,0,0,1,0
34710,The Canada Life Assurance Company,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2025-08-13,,,2025-09-09 03:57:30,'2025-09-09 03:57:30'),insurance,insurance,0,0,0,0,0,0,0,1,0
34784,Definity Insurance Co,,,,,,2025-05-26,,,2025-09-09 03:57:35,'2025-09-09 03:57:35'),insurance,insurance,0,0,0,0,0,0,0,1,0
