(4825,6191,515,24000000,'6.793% per annum.','08/20/2014','09/01/2017','2023-10-24 14:27:57','2023-10-30 12:44:12'),
(4826,6191,1518,3000000,'2.0% per annum.','08/20/2014','08/20/2016','2023-10-24 14:27:57','2023-10-30 12:44:12'),
(4827,6192,1519,5154221,'12.0% per annum.','08/20/2014','on demand','2023-10-24 14:27:57','2023-10-30 12:44:12'),
(4828,6193,7,19777500,'0% for the first 12 months, then TD prime plus 1.5% per annum.','08/15/2014','on demand','2023-10-24 14:27:57','2023-10-30 12:44:12'),
(4829,6196,499,11000000,'3.328% per annum.','12/21/2011','11/01/2016','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4830,6197,117,10000000,'6.0% per annum.','07/31/2014','08/01/2016','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4831,6200,200,7500000,'3.30% per annum. Borrower has two 1 year extensions at the then current market interest rate as determined by the lender in its sole discretion.','07/10/2014','08/01/2017','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4832,6202,199,9400000,'10.0% per annum.','07/04/2014','07/15/2015','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4833,6203,404,31000000,'4.23% per annum.','07/02/2014','08/01/2024','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4834,6204,515,50000000,'25.0% per annum.','11/30/2011','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4835,6205,169,14658750,'3.75% per annum.','06/27/2014','07/01/2019','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4836,6206,1520,100000000,'','06/27/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4837,6208,1521,3000000,'','06/25/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4838,6210,499,8500000,'5.456% per annum.','04/01/2010','04/01/2015','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4839,6211,447,12425000,'5.72% per annum.','12/24/2004','01/01/2015','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4840,6212,142,5925000,'2.79% per annum.','06/05/2014','07/01/2017','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4841,6213,1,11000000,'Prime plus 5.0% per annum.','06/04/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4842,6214,1522,10075000,'3.0% per annum.','05/29/2014','05/29/2021','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4843,6217,47,250000000,'25.0% per annum.','05/07/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4844,6217,1397,25000000,'Prime plus 5.0% per annum.','05/07/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4845,6219,1523,18000000,'','05/02/2014','05/01/2016','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4846,6223,5,40000000,'21.0% per annum.','03/14/2014','on demand','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4847,6225,1524,12000000,'3.41% per annum.','03/11/2014','04/01/2019','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4848,6226,1525,21500000,'0% until 3/28/2008, then 5.0% per annum.','03/30/2006','03/28/2015','2023-10-24 14:27:58','2023-10-30 12:44:12'),
(4849,6228,47,16000000,'Prime plus 5.0% per annum.','03/05/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4850,6229,1526,12000000,'0% per annum.','03/06/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4851,6231,47,60000000,'25.0% per annum.','03/03/2014','08/28/2016','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4852,6232,1527,4000000,'12.0% per annum.','03/03/2014','05/05/2014','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4853,6232,534,14000000,'5.53% per annum.','04/24/2007','05/01/2017','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4854,6236,1528,7200000,'4.25% per annum.','02/19/2014','02/19/2016','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4855,6237,142,10200000,'4.01% per annum.','02/14/2014','03/01/2021','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4856,6242,1,15000000,'3.557% per annum.','01/16/2014','05/01/2018','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4857,6243,22,15240000,'Prime plus 5.50% per annum.','01/16/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4858,6245,69,9915000,'Prime plus 3.0% per annum.','01/16/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4859,6245,1529,3000000,'Prime plus 3.0% per annum.','01/16/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4860,6246,534,5630000,'5.223% per annum.','12/17/2010','01/01/2023','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4861,6247,1530,23000000,'Greater of 8.0% or prime plus 5.0% per annum.','01/14/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4862,6247,1531,16000000,'Greater of 8.0% or RBC prime plus 5.0% per annum.','01/14/2014','on demand','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4863,6247,1532,2100000,'0% per annum.','01/14/2014','01/14/2017','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4864,6249,142,8150000,'3.73% per annum.','01/09/2014','02/01/2019','2023-10-24 14:27:59','2023-10-30 12:44:12'),
(4865,6251,1,15000000,'18.0% per annum.','12/18/2015','01/01/2019','2023-10-24 14:28:19','2023-10-30 12:44:12'),
(4866,6252,1533,8000000,'9.50% per annum.','12/18/2015','01/01/2017','2023-10-24 14:28:19','2023-10-30 12:44:12'),
(4867,6252,1534,1000000,'9.5% per annum.','12/18/2015','12/15/2016','2023-10-24 14:28:19','2023-10-30 12:44:12'),
(4868,6254,1,115000000,'Prime plus 5.0% per annum.','12/15/2015','on demand','2023-10-24 14:28:19','2023-10-30 12:44:12'),
(4869,6256,1535,10800000,'First 2 years, 2.0% per annum. Third year, 3.0% per annum.','12/11/2015','12/11/2018','2023-10-24 14:28:19','2023-10-30 12:44:12'),
(4870,6258,169,8712000,'3.914% per annum.','11/06/2015','12/01/2025','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4871,6259,1536,5500000,'6.0% per annum.','11/06/2015','03/05/2016','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4872,6259,43,2750000,'10.0% per annum.','11/06/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4873,6260,1,7000000,'18.0% per annum.','11/05/2015','12/01/2020','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4874,6261,515,28125000,'7.0% per annum.','11/04/2015','12/01/2017','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4875,6262,47,9000000,'2.5% per annum.','11/03/2015','11/30/2020','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4876,6263,110,17000000,'3.35% per annum.','10/30/2015','11/01/2020','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4877,6264,1537,2500000,'7.45% per annum.','10/27/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4878,6264,19,12500000,'Floating base rate plus 10.0% per annum.','10/27/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4879,6266,42,41250000,'TD Canada Trust prime plus 5.0% per annum.','10/13/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4880,6266,2,24000000,'3.81% per annum.','10/13/2015','02/01/2026','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4881,6266,1538,13750000,'TD Canada Trust prime plus 5.0% per annum.','10/13/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4882,6267,2,7100000,'3.45% per annum.','10/06/2015','02/01/2023','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4883,6268,2,7150000,'3.6% per annum.','10/06/2015','02/01/2026','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4884,6271,1442,400000000,'25.0% per annum.','10/01/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4885,6275,1539,10125000,'4.0% per annum. Chargor may renew for a further 1 year.','09/25/2015','09/25/2016','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4886,6276,2,31939717,'4.0% for the first year, then 6.0% per annum.','09/24/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4887,6278,169,7000000,'3.78% per annum.','09/21/2015','01/01/2026','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4888,6278,1540,500000,'0% until 1/3/2022, then 12.0% per annum.','09/21/2015','01/03/2023','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4889,6279,404,2000000,'7.0% per annum.','09/17/2015','10/05/2019','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4890,6280,1254,10700000,'25.0% per annum.','09/08/2015','on demand','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4891,6281,200,13500000,'2.68% per annum.','09/02/2015','09/01/2020','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4892,6284,1541,7500000,'5.0% per annum.','08/31/2015','08/31/2020','2023-10-24 14:28:20','2023-10-30 12:44:12'),
(4893,6285,7,20000000,'12.0% per annum.','05/21/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4894,6285,499,19000000,'2.948% per annum.','03/30/2015','05/01/2020','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4895,6286,7,20000000,'12.0% per annum.','05/21/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4896,6286,499,10000000,'2.948% per annum.','03/30/2015','05/01/2020','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4897,6288,47,3650000,'25.0% per annum.','08/25/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4898,6289,499,7150000,'2.91% per annum.','08/14/2015','09/01/2020','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4899,6290,69,22340000,'Prime plus 1.0% per annum.','08/07/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4900,6291,1542,2000000,'3.0% per annum.','08/04/2015','09/30/2016','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4901,6293,1543,32550000,'','07/15/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4902,6293,1544,32550000,'','07/15/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4903,6293,1545,32550000,'','07/15/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4904,6295,1482,7900000,'4.5% per annum form 6/29/2015 to 6/28/2017.\n5.0% per annum from 6/29/2017 to 6/29/2019.','07/07/2015','07/29/2019','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4905,6298,1546,9375000,'5.0% per annum.','06/30/2015','06/30/2018','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4906,6299,404,6800000,'3.91% per annum.','06/26/2015','07/01/2025','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4907,6301,47,41858000,'Prime plus 5.0% per annum.','06/25/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4908,6304,1,12500000,'25.0% per annum.','06/11/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4909,6305,169,11960000,'First 24 months, greater of 6.0% or HSBC prime plus 3.15% per annum. 24.0% per annum thereafter.','06/08/2015','08/01/2017','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4910,6306,69,1450000,'20.0% per annum.','05/29/2015','on demand','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4911,6306,1547,10000000,'Bank of Nova Scotia prime plus 2.0% per annum.','05/29/2015','05/29/2018','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4912,6307,169,22000000,'3.805% per annum.','05/19/2015','06/01/2025','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4913,6309,1548,16500000,'0% per annum. To be extended 18 months provided chargor pays $2,000,000 by 10/30/2015, in which case 0% for a further 6 months, then 3.5% per annum, and due 4/30/2017.','05/11/2015','10/30/2015','2023-10-24 14:28:21','2023-10-30 12:44:12'),
(4914,6310,1549,37200000,'0% per annum.','04/30/2015','04/30/2018','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4915,6310,1550,16776000,'Greater of 9.0% or RBC prime plus 6.15% per annum.','04/30/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4916,6311,1551,8450000,'2.0% per annum.','04/30/2015','05/15/2020','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4917,6312,8,15000000,'Prime plus 6.0% per annum.','04/17/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4918,6312,1552,5350000,'0% per annum.','04/17/2015','04/30/2020','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4919,6313,1553,120000000,'25.0% per annum.','04/17/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4920,6313,1403,50000000,'25.0% per annum.','04/17/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4921,6313,1554,25000000,'25.0% per annum.','04/17/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4922,6314,2,17186150,'1.67%','04/07/2015','05/01/2020','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4923,6315,5,150000000,'25.0% per annum.','04/01/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4924,6316,1555,160000000,'As set out in commitment letter dater 3/19/2015. Chargee may extend for 1 month at RBC prime plus 5.0% per annum, with an extension fee of $500,000 or 1.0% of outstanding balance, whichever is greater.','04/01/2015','04/01/2017','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4925,6318,1550,14820000,'3.50% per annum.','03/25/2015','04/01/2019','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4926,6319,8,20000000,'25.0% per annum.','03/23/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4927,6321,434,15150000,'3.30% per annum.','02/23/2015','03/01/2022','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4928,6322,1556,42345000,'25.0% per annum.','02/10/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4929,6323,1557,12330000,'0% per annum, due earlier of first building permit or 2/3/2018.','02/03/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4930,6323,1558,20000000,'Greater of 8.0% or RBC prime plus 5.0% per annum.','02/03/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4931,6323,1550,11160000,'Greater of 7.0% or RBC prime plus 4.0% per annum.','01/27/2014','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4932,6326,47,14600000,'Prime plus 5.0% per annum.','01/19/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4933,6326,1559,6000000,'','01/20/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4934,6327,1560,7300000,'4.0% per annum.','01/16/2015','01/15/2018','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4935,6328,7,26000000,'1.0% per annum from 1/14/2015 to 1/13/2017. 2.0% per annum until 1/14/2020.','01/15/2015','01/14/2020','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4936,6328,1561,7500000,'','01/15/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4937,6329,1403,120000000,'25.0% per annum.','01/06/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4938,6329,1562,12000000,'4.0% per annum.','01/06/2015','11/18/2017','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4939,6329,1563,1500000,'15.0% per annum.','01/06/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4940,6330,1403,120000000,'25.0% per annum.','01/06/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4941,6330,1563,1500000,'15.0% per annum.','01/06/2015','on demand','2023-10-24 14:28:22','2023-10-30 12:44:12'),
(4942,6333,29,10000000,'24.0% per annum.','12/22/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4943,6333,300,9500000,'24.0% per annum.','12/22/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4944,6336,1564,7500000,'0% for the first 24 months, then 5.0% per annum. 18.0% on any unpaid principal upon maturity.','12/14/2016','12/14/2019','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4945,6337,1565,17160963,'8.0% per annum. Chargor may extend for a further year.','11/30/2016','11/30/2021','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4946,6337,111,7000000,'Greater of 9.0% or CIBC prime plus 5.50% per annum for the first 24 months. Increasing to greater of 12.0% or CIBC prime plus 9.0% per annum.','11/30/2016','01/10/2019','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4947,6338,126,22000000,'18.0% per annum.','11/16/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4948,6339,1566,7700000,'5.0% per annum.','11/15/2016','11/15/2021','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4949,6339,1567,1000000,'8.0% per annum.','11/15/2016','11/16/2018','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4950,6341,400,13250000,'25.0% per annum.','11/14/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4951,6342,47,15000000,'25.0% per annum.','10/31/2016','10/23/2023','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4952,6344,1568,16446000,'RBC prime per annum.','10/25/2016','10/25/2020','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4953,6345,1569,10000000,'','10/25/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4954,6346,47,6187500,'Prime plus 5.0% per annum.','07/06/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4955,6347,22,2112000,'Prime plus 5.0% per annum.','10/04/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4956,6351,47,12000000,'','09/20/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4957,6353,404,13865000,'3.99% per annum.','11/12/2013','12/05/2018','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4958,6354,1550,14820000,'3.5% per annum.','03/25/2015','04/01/2019','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4959,6356,1570,7500000,'','09/08/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4960,6357,28,29500000,'18.0% per annum.','09/02/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4961,6357,1571,1000000,'5.0% per annum.','09/02/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4962,6358,2,25063500,'4.85% for the first 23 months, then to 6.85% per annum.','09/01/2016','09/05/2018','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4963,6360,117,14468000,'5.35% per annum.','09/01/2016','09/01/2019','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4964,6361,2,10000000,'18.0% per annum.','08/15/2016','on demand','2023-10-24 14:28:40','2023-10-30 12:44:12'),
(4965,6363,2,11200000,'First 12 months, HSBC Bank Canada prime plus 4.3% per annum. Thereafter, 25.0% per annum.','08/03/2016','07/01/2017','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4966,6367,1572,30000000,'1.0% per annum unit 6/27/2017, when a payment of $6,000,000 and all accrued is due. Until 6/27/2019, 3.0% per annum. 5.0% per annum thereafter.','07/07/2016','06/27/2020','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4967,6369,19,14000000,'Floating base rate plus 10.0% per annum.','06/30/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4968,6370,2,25320000,'6.25% per annum for the first 35 months, 8.5% per annum thereafter.','06/29/2016','07/01/2019','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4969,6372,8,15000000,'20.0% per annum.','06/27/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4970,6372,36,15000000,'20.0% per annum.','06/27/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4971,6373,22,50000000,'Prime plus 5.75% per annum.','06/21/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4972,6374,1,9800000,'18.0% per annum.','06/15/2016','07/01/2021','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4973,6375,1573,18000000,'0% until 6/8/2017, 5.0% per annum thereafter. Chargor may prepay with interest of 5.0% per annum until 6/9/2017, 4.0% per annum thereafter on any amount prepaid.','06/09/2016','06/09/2021','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4974,6377,8,5000000,'Prime plus 6.0% per annum.','05/19/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4975,6378,1,7600000,'18.0% per annum.','10/30/2015','11/01/2020','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4976,6380,1574,7800000,'3.31% per annum.','05/06/2016','06/01/2021','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4977,6382,200,8460000,'25.0% per annum.','05/02/2016','12/01/2017','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4978,6385,7,5000000,'4.0% per annum.','04/27/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4979,6386,5,7450000,'Prime plus 5.0% per annum.','04/18/2016','on demand','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4980,6387,110,2000000,'','04/08/2016','05/01/2021','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4981,6388,1575,7750000,'0% for the first 12 months. 4.0% until 4/8/2020, 5.0% per annum thereafter.','04/08/2016','04/08/2021','2023-10-24 14:28:41','2023-10-30 12:44:12'),
(4982,6389,29,9800000,'24.0% per annum.','03/23/2016','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4983,6391,29,3000000,'24.0% per annum.','02/23/2016','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4984,6393,444,9000000,'20.0% per annum.','10/15/2013','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4985,6395,1576,5200000,'3.0% per annum.','02/01/2016','02/01/2020','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4986,6396,47,10075000,'Prime plus 5.0% per annum.','01/29/2016','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4987,6397,19,13050000,'Floating base rate plus 10.0% per annum.','01/28/2016','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4988,6398,117,22000000,'5.0% per annum.','01/27/2016','02/15/2019','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4989,6400,22,7150000,'25.0% per annum.','01/14/2016','01/14/2021','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4990,6401,19,7765000,'Floating base rate plus 10.0% per annum.','01/04/2016','on demand','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4991,6401,1577,4375000,'','01/04/2016','03/31/2021','2023-10-24 14:28:42','2023-10-30 12:44:12'),
(4992,6402,22,13550000,'Prime plus 5.0% per annum.','12/08/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4993,6403,5,15000000,'21.0% per annum.','12/05/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4994,6403,1578,843433,'10.0% per annum.','12/05/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4995,6404,499,8950000,'3.703% per annum.','11/22/2017','12/01/2022','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4996,6406,187,11000000,'20.0% per annum.','10/30/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4997,6407,1,10238000,'18.0% per annum.','10/19/2017','11/05/2022','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4998,6408,36,13000000,'25.0% per annum.','10/06/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(4999,6410,1579,8379000,'0% for the first year, then 3.5% per annum.','10/02/2017','10/02/2020','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5000,6413,1580,4000000,'','09/29/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5001,6414,1581,10125000,'CIBC prime plus 1.0% per annum.','09/27/2017','09/27/2020','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5002,6415,7,5000000,'1.5% per annum, interest only.','09/27/2017','09/27/2024','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5003,6416,200,11700000,'25.0% per annum.','09/19/2017','10/01/2020','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5004,6417,24,11300000,'25.0% per annum.','09/01/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5005,6419,47,9900000,'Prime plus 1.5% per annum.','08/29/2017','on demand','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5006,6420,707,19762500,'7.50% per annum.','08/18/2017','09/01/2019','2023-10-24 14:29:06','2023-10-30 12:44:12'),
(5007,6422,1,8000000,'Prime plus 5.0% per annum.','08/14/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5008,6423,5,10000000,'Prime plus 1.50% per annum.','10/23/2014','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5009,6424,395,50000000,'25.0% per annum.','08/09/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5010,6425,404,2000000,'7.0% per annum.','09/17/2015','10/05/2019','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5011,6426,126,16500000,'18.0% per annum.','08/03/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5012,6427,178,18827000,'Greater of RBC prime plus 1.95% or 4.65% per annum.','08/01/2017','08/01/2019','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5013,6428,1,175000000,'Prime plus 1.5% per annum.','07/25/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5014,6429,19,17000000,'Floating base rate plus 10.0% per annum.','07/20/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5015,6430,22,12000000,'Prime plus 5.0% per annum.','07/20/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5016,6431,1582,5800000,'4.0% per annum for the first 2 years. Thereafter, 6.0% per annum.','07/20/2017','07/20/2020','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5017,6433,286,10675000,'Greater of 7.65% or TD prime plus 4.0% per annum. Chargee may renew for 1 month at the greater of 12.0% or TD prime plus 5.0% per annum. Processing fee, the greater of $1,000 or 0.20% of outstanding balance to be applied.','07/07/2017','02/01/2020','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5018,6434,69,9150000,'Prime plus 3.0% per annum.','06/30/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5019,6435,1550,9450000,'Greater of 6.25% or RBC prime plus 3.55% per annum.','06/30/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5020,6436,5,14600000,'18.0% per annum.','06/29/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5021,6437,1,20700000,'25.0% per annum.','06/26/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5022,6438,2,10400000,'3.487% per annum.','06/26/2017','07/01/2027','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5023,6439,200,12100000,'3.11% per annum.','06/20/2017','07/01/2022','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5024,6440,1583,120000000,'As per the Co-owners Agreement','06/14/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5025,6440,1584,120000000,'As per the Co-owners Agreement.','06/14/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
(5026,6443,24,11000000,'25.0% per annum.','05/31/2017','on demand','2023-10-24 14:29:07','2023-10-30 12:44:12'),
